StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,Y S R ,VEMULA,NA,AGRICULTURE,Millets,Italian Millet (Thenai/Navane/Foxtail Millet/Kang),Varieties,FARMER ASKED QUERY ABOUT SEED AVAILABILITY AND VARIETIES OF FOXTAILMILLET?," RECOMMENDED TO CONTACT KVK -08562231331,9989623826
కృషి విజ్ఞాన కేంద్రం ను సంప్రదించండి.
RECOMMENDED VARIETIES ARE - PRASAD ,SURYANANDI(S.I.A - 3088)
",2024-03-30T08:49:13.957,2024,3
ANDHRA PRADESH,Y S R ,LAKKIREDDIPALLE,NA,AGRICULTURE,Others,Others,"	Plant Protection	",BIFENTHRIN (MARKAR) & fipronil dosage ? ,"RECOMMENDED TO SPRAY BIFENTHRIN (MARKAR) 400 ML /200 LITRES OF WATER /ACRE  
  బైఫెన్ త్రిన్ 400 మిల్లి లీటర్లు   /  200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి 
RECOMMENDED TO SPRAY FIPRONIL (REGENT) 400 ML / 200 LITRES OF WATER /ACRE  
ఫిప్రోనిల్ (రీజెంట్) 400  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి  
",2024-03-31T09:55:40.037,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,MAKAVARAPALEM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI,"పీఎం కిసాన్ సర్వర్ బిజీ గ ఉంది, స్టేటస్ చూడడానికి రావడం లేదు, మీరు కొద్దీ సేపు తరువాత తిరిగి కాల్ చేయండి.",2024-03-01T07:10:17.737,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,ANAKAPALLE,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI STATUS,"పీఎం కిసాన్ సర్వర్ బిజీ గ ఉంది, స్టేటస్ చూడడానికి రావడం లేదు, మీరు కొద్దీ సేపు తరువాత తిరిగి కాల్ చేయండి.",2024-03-01T07:29:22.387,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,PEDAGANTYADA,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME INSTALMENT RELATED DATE
",#NAME?,2024-03-01T08:15:10.253,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,ARAKU VALLEY,NA,AGRICULTURE,Others,Others,Government Schemes," FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME?
","RECOMMENDED TO CALL AFTER SOME TIME DUE TO SITE PROBLEM
దయచేసి కొంచెం సమయం తరువాత తిరిగి మరల కాల్ చేయండి.
",2024-03-01T10:11:51.82,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,ARAKU VALLEY,NA,AGRICULTURE,Cereals,Paddy (Dhan),Government Schemes,PM KISAN STATUS?,RECOMMENDED TO CONTACT MEE-SEVA CENTRE,2024-03-01T10:14:54.38,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,MUNCHINGI PUTTU,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI,"పీఎం కిసాన్ సర్వర్ బిజీ గ ఉంది, స్టేటస్ చూడడానికి రావడం లేదు, ఓటీపీ పోవడం లేదు, మీరు కొద్దీ సేపు తరువాత తిరిగి కాల్ చేయండి.",2024-03-01T10:57:43.483,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,NARSIPATNAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME?,"RECOMMENDED TO CALL AFTER SOME TIME DUE TO SITE PROBLEM
దయచేసి కొంచెం సమయం తరువాత తిరిగి మరల కాల్ చేయండి.
",2024-03-01T11:19:20.91,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,S.RAYAVARAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME ,దయచేసి కొంత సమయం తర్వాత మళ్లీ కాల్ చేయండి,2024-03-01T15:29:33.51,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,CHEEDIKADA,NA,AGRICULTURE,Others,Black Gram (urd bean),Weather,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.
",2024-03-01T16:30:50.163,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,HUKUMPETA,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME?,#NAME?,2024-03-01T20:37:28.85,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,PEDA BAYALU,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ABOUT PM KISAN SAMMAN NIDHI YOJANA STATUS ,"--FTO processed :-  Yes
Payment Status :Payment Processed",2024-03-02T08:36:31.653,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,GOLUGONDA,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME BENIFICIARY STATUS
",#NAME?,2024-03-02T09:32:04.807,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,HUKUMPETA,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME BENIFICIARY STATUS,"UNABLE TO OPEN PM KISAN STATUS , RECOMMENDED TO CALL AGAIN AFTER SOMETIME BECAUSE PM KISAN WEBSITE HAS TECHNICAL  ISSUE ",2024-03-02T11:02:26.01,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,S.RAYAVARAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME?,"RECOMMENDED TO CALL AGAIN(SAY OTP WHILE ON CALL)
తిరిగి మరల కాల్ చేయండి(కాల్ లో ఉన్నప్పుడే OTP  చెప్పాలి.)
",2024-03-02T17:58:56.563,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,ANAKAPALLE,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME ? ,"PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER 
దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి
",2024-03-04T07:13:28.587,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,ARAKU VALLEY,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME,"PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER 
దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి
",2024-03-04T08:19:58.507,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,ANANDAPURAM,NA,HORTICULTURE,Fruits,Musk Melon,Nutrient Management,FARMER ASKED QUERY ON NUTRIENT MANAGMEMENT IN WATERMELON ,"RECOMMENDED TO SPRAY NPK 19-19-19 MIXTURE 5 GRAMS/ LITRE OF WATER 
NPK 19-19-19  5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి 
",2024-03-04T12:28:53.7,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,PADMANABHAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PMKISAN ELIGIBILITY ,"RECOMMENDED TO CONTACT YOUR AGRICULTURAL OFFICER
దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి
 ",2024-03-04T13:53:40.547,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,MAKAVARAPALEM,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.
",2024-03-04T21:16:27.097,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,MUNAGAPAKA,NA,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Weed Management,"FARMER ASKED QUERY ABOUT WEED MANAGEMENT IN SESAME
","ప్రోపక్విజఫాప్ (అజిల్) 250 మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి	 
                                                               OR
క్విజలోఫాప్-పి -ఇథైల్ (టర్గా సూపర్) 400  మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
                                                                OR
ఫినాక్సీప్రాప్ పి ఈథైల్ (విప్ సూపర్ ,ప్యూమా సూపర్)  250  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి

",2024-03-05T07:43:11.877,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,PARAVADA,NA,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Disease Management,FARMER ASKED QUERY ABOUT DISEASE MANAGEMENT IN BUFFALO,"Visakhapatnam (Anakapalli)	Parawada	Dr Pothireddy Suresh Kumar	  Vada cheepurupalli	9640444434	
",2024-03-05T09:57:40.763,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,ANAKAPALLE,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME?,"RECOMMENDED TO CALL AGAIN(SAY OTP WHILE ON CALL)
తిరిగి మరల కాల్ చేయండి(కాల్ లో ఉన్నప్పుడే OTP  చెప్పాలి.)
",2024-03-05T10:23:20.13,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,CHODAVARAM,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",FARMER ASKED QUERY ABOUT RAT MANAGEMENT IN PADDY FIELD,"వరి - ప్రాంతీయ వ్యవసాయ పరిశోధనా స్థానం , మారుటేరు , ప.గో - 08514-242296 , 9440839340
Dr N. Raja Kumar, Head KVK, Contact No.: +91-9989623984
",2024-03-05T10:34:34.767,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,S.RAYAVARAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT PM KISAN SAMMAN NIDHI SCHEME,ON ONE PASS BOOK ONE PM KISAN BENEFICIAY,2024-03-05T11:03:17.24,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,RAMBILLI,NA,HORTICULTURE,Plantation Crops,Cashew,"Water Management, Micro Irrigation",farmer asked query on water management in cashew ? ,Irrigation: Normally grown as a rainfed crop. Irrigation once in a west from flinching to fruit maturity stage is good to increase the yield.,2024-03-05T17:27:27.05,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,CHODAVARAM,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME INSTALMENT RELATED ISSUE
","--దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి
",2024-03-05T17:34:57.15,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,S.RAYAVARAM,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME

","PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER 
దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి",2024-03-06T09:45:37.177,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,ANANDAPURAM,NA,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),Nutrient Management,FARMER ASKED QUERY ABOUT NUTRIENT  MANAGEMENT IN BHINDI ,"RECOMMENDED TO SPRAY POTASSIUM NITRATE 13-0-45 @ 5 GRAMS/1 LITER OF WATER(1KG/ACRE).
పొటాషియం  నైట్రేట్  13-0-45 @ 5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి. 
 RECOMMENDED TO SPRAY BORAX 3 GRAMS /1 LITR OF WATER  (600 GRAMS /ACRE/200 LITER WATER ) బోరాక్స్ 3 గ్రాములు / 1 లీటరు నీటిని పిచికారీ చేయడానికి సిఫార్సు చేయబడింది.",2024-03-06T14:47:11.92,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,CHEEDIKADA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది 
",2024-03-08T12:29:10.76,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,CHEEDIKADA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"THERE IS A DRY WEATHER IN YOUR AREA
మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది 
",2024-03-09T06:27:12.23,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,RAMBILLI,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",PADDY BORER CONTROL MANAGEMENT ? ,"RECOMMENDED TO SPRAY CHLORANTRANILIPROLE (CORAGIN) 60 ML/150 LITRES OF WATER / ACRE    క్లోరాంత్రనిలిప్రోల్  60 మిల్లి లీటర్లు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి .
",2024-03-09T13:00:31.667,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,CHODAVARAM,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	","FARMER ASKED QUERY ON RODENTS MANAGEMENT IN PADDY
","
బ్రోమడియోలోన్ ఎర ఉంచడానికి సిఫార్సు చేయబడింది ;-
 బ్రోమడియోలోన్ ఎర తయారీ ;- 100 భాగాల విషం కాటు కోసం ;-2 భాగాలు బ్రోమడియోలోన్ 2 భాగాలు నూనె , 96 భాగాలు బియ్యం బ్రౌన్",2024-03-09T13:04:00.4,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,MADUGULA,NA,AGRICULTURE,Vegetables,Chillies,Weather,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY AND DRY WEATHER AND  SHOWERS  IN YOUR AREA
మీ ప్రాంతంలో వాతావరణం ఎండ,మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.
",2024-03-11T08:01:54.973,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,CHEEDIKADA,NA,AGRICULTURE,Pulses,Black Gram (urd bean),Sowing Time and Weather,FARMER ASKED QUERY ABOUT SOWING TIME  OF BLACK GRAM?,"వేసవి
ఫెబ్రవరి నుండి మార్చ్ 15 వరకు",2024-03-11T08:46:33.97,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,ANAKAPALLE,NA,AGRICULTURE,Cereals,Paddy (Dhan),Weather,Farmer asked query on Weather,"CLOUDY WEATHER, NO CHANCE OF SHOWERS IN YOUR AREA మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం లేదు.",2024-03-11T19:46:52.24,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,ANAKAPALLE,NA,AGRICULTURE,Others,Others,Government Schemes," FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME?
","RECOMMENDED TO CALL AFTER SOME TIME DUE TO SITE PROBLEM
దయచేసి కొంచెం సమయం తరువాత తిరిగి మరల కాల్ చేయండి.
",2024-03-13T12:31:21.09,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,CHEEDIKADA,NA,HORTICULTURE,Fruits,Mango,"	Plant Protection	",SUCKING PEST MANAGEMENT IN MANGO?,"RECOMMENDED TO SPRAY ACEPHATE (ARTHIN) 300 GRAMS/ 200 LITRES OF WATER / ACRE 
అసిపేట్ (ఆర్తిన్) 300 గ్రాములు / 200 లీటర్ల నీటికి కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2024-03-14T06:37:12.233,2024,3
ANDHRA PRADESH,VISAKHAPATNAM,CHEEDIKADA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA
మీ ప్రాంతంలో వాతావరణం మబ్బు లుగా ఉంటుంది 
",2024-03-15T09:58:04.7,2024,3
ANDHRA PRADESH,ANANTPUR,CHILAMATHUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),Government Schemes,PM KISAN STATUS?,సాంకేతిక సమస్య కారణంగా PM కిసాన్ సైట్ తెరవబడదు,2024-03-01T08:13:02.987,2024,3
ANDHRA PRADESH,ANANTPUR,0,NA,AGRICULTURE,Others,Others,Training and Exposure Visits,CALL IS DISCONNECTED BY FARMER,#NAME?,2024-03-01T11:42:07.437,2024,3
ANDHRA PRADESH,ANANTPUR,RODDAM,NA,HORTICULTURE,Vegetables,Bitter Gourd,"	Plant Protection	",Farmer asked query about sucking pest management in bittergourd,Recommended  to spray Movento Energy (Spirotetramat 11.01% + Imidacloprid 11.01% w/w SC) -200-250 ml/200 liters of water per acre ,2024-03-01T17:05:06.873,2024,3
ANDHRA PRADESH,ANANTPUR,AGALI,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked query about pm kisan scheme?,దయచేసి కొంత సమయం వేచి ఉండండి,2024-03-01T17:49:57.93,2024,3
ANDHRA PRADESH,ANANTPUR,BELUGUPPA,NA,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),Cultural Practices,BHINDI SOWING SEASON ?,"JUNE-JULY , JANUARY 16-END OF THE FEBRUARY ",2024-03-02T12:25:25.823,2024,3
ANDHRA PRADESH,ANANTPUR,0,NA,AGRICULTURE,Others,Others,Training and Exposure Visits,CALL IS DISCONNECTED BY FARMER,#NAME?,2024-03-02T15:28:37.187,2024,3
ANDHRA PRADESH,ANANTPUR,VAJRAKARUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,farmer asked query on fertilizer management in paddy ? ,FERTILISER DOSAGES:   RECOMMENDED TO APPLY   MURATE OF POTASH  15 KGS  /ACRE  ,2024-03-03T10:00:14.24,2024,3
ANDHRA PRADESH,ANANTPUR,KUDAIR,NA,HORTICULTURE,Fruits,Avacado,Cultural Practices,farmer asked query on varieties of mango ? ,"కోత రకాలు : బంగినపల్లి, తోతాపురి, దశేరి, కేసర్, హిమాయత్, సువర్ణరేఖ.
రసం రకాలు : చిన్నరసం, పెద్ద రసం, చెఱకు రసం, నవనీతం.
పచ్చడి రకాలు : జలాల్, హైదర్ సాహెబ్, ఆమిని, తెల్లగులాబి.
పునాసా రకాలు : చిరుత పుడిగోవా (రాయల్ స్పెషల్), బొబ్బిలి పునాసా, బారామసి.
",2024-03-03T13:33:09.677,2024,3
ANDHRA PRADESH,ANANTPUR,SOMANDEPALLE,NA,AGRICULTURE,Others,Others,Seeds,farmer asked query on mushroom cultivation ?,#NAME?,2024-03-03T17:09:20.34,2024,3
ANDHRA PRADESH,ANANTPUR,GOOTY,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON UNABLE TO CHECK PMKISAN BENEFICIARY STATUS ,https://pmkisan.gov.in/BeneficiaryStatus_New.aspx,2024-03-04T07:33:57.817,2024,3
ANDHRA PRADESH,ANANTPUR,GOOTY,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON UNABLE TO CHECK PMKISAN BENEFICIARY STATUS ,DUE TO SOME PMKISAN WEBSITE ISSUE UNABLE TO GET OTP TO CHECK BENEFICIARY STATUS ,2024-03-04T07:36:06.01,2024,3
ANDHRA PRADESH,ANANTPUR,NARPALA,NA,HORTICULTURE,Flowers,Marigold,"	Plant Protection	",farmer asked about sucking pest management in chrysanthemum,"RECOMMENDED TO SPRAY ETOFENPROX 6%+ DIAFENTHURION 25% WG (DHANUKA DECIDE) 500 GRS/ 200 LIT S WATER/ACRE - MITES, THRIPS, WHITEFLY
ఈతోఫెంప్రోక్స్  6%+ డైఫెంతురాన్ 25% WG (దనుక - డిసైడ్)  500 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి - తెల్ల దోమ,నల్లి,తామరపురుగులు


",2024-03-04T11:35:37.91,2024,3
ANDHRA PRADESH,ANANTPUR,NARPALA,NA,HORTICULTURE,Fruits,Banana,Cultural Practices,farmer asked about banana sowing season,suggested to sow in july to august,2024-03-04T11:36:20.44,2024,3
ANDHRA PRADESH,ANANTPUR,TADIPATRI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI,https://pmkisan.gov.in/RegistrationFormnew.aspx,2024-03-04T14:11:13.613,2024,3
ANDHRA PRADESH,ANANTPUR,SINGANAMALA,NA,AGRICULTURE,Others,Others,Training and Exposure Visits,CALL IS DISCONNECTED BY FARMER,CALL IS DISCONNECTED BY FARMER,2024-03-04T14:56:32.527,2024,3
ANDHRA PRADESH,ANANTPUR,TALUPULA,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME?
",RECOMMENDED TO CALL TOMORROW DUE TO SITE PROBLEM,2024-03-04T20:41:59.46,2024,3
ANDHRA PRADESH,ANANTPUR,SOMANDEPALLE,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME?
","PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER /JDA
దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి/JDA
",2024-03-05T11:11:59.48,2024,3
ANDHRA PRADESH,ANANTPUR,BRAHMASAMUDRAM,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME?
","RECOMMENDED TO CALL TOMORROW DUE TO SITE MAINTINANCE
దయచేసి TOMORROW  కాల్ చేయండి 
",2024-03-06T10:48:44.587,2024,3
ANDHRA PRADESH,ANANTPUR,DHARMAVARAM,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"CLOUDY WEATHER, NO CHANCE OF SHOWERS IN YOUR AREA మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం లేదు.",2024-03-06T13:32:37.333,2024,3
ANDHRA PRADESH,ANANTPUR,NALLAMADA,NA,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	",FARMER ASKED QUERY ON THRIPS MANAGEMENT CHILLI,"RECOMMENDED TO SPRAY ETOFENPROX 6%+ DIAFENTHURION 25% WG (DHANUKA DECIDE) 500 GRS/ 200 LIT S WATER/ACRE - MITES, THRIPS, WHITEFLY
ఈతోఫెంప్రోక్స్  6%+ డైఫెంతురాన్ 25% WG (దనుక - డిసైడ్)  500 గ్రాములు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి - తెల్ల దోమ,నల్లి,తామరపురుగులు
",2024-03-07T09:55:32.023,2024,3
ANDHRA PRADESH,ANANTPUR,PAMIDI,NA,AGRICULTURE,Cereals,Triticale,Government Schemes,PM KISAN STATUS?,#NAME?,2024-03-07T13:00:43.757,2024,3
ANDHRA PRADESH,ANANTPUR,CHENNEKOTHAPALLE,NA,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),Cultural Practices,FARMER ASKED QUERY ABOUT WEED MANAGEMENT IN BHENDI,NOT RECOMMENDED ANY CHEMICAL,2024-03-07T15:59:13.17,2024,3
ANDHRA PRADESH,ANANTPUR,KALYANDRUG,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,"FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN GROUNDNUT?
","RECOMMENDED TO SPRAY CALCIUM NITRATE 1 KG/ACRE /200  LITERS OF WATER(5 GM / 1 LITER OF WATER)
కాల్షియమ్ నైట్రేట్ 1 కేజీ  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి 
",2024-03-08T09:53:58.523,2024,3
ANDHRA PRADESH,ANANTPUR,VAJRAKARUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),Government Schemes,PM KISAN STATUS?,"UPDATE YOUR PASS BOOK
RECOMMENDED TO CONTACT MANDAL REVENUE OFFICER (MRO)",2024-03-08T11:43:54.063,2024,3
ANDHRA PRADESH,ANANTPUR,DHARMAVARAM,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather,"CLOUDY WEATHER, NO  CHANCE OF  SHOWERS IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం లేదు.
",2024-03-09T14:21:29.92,2024,3
ANDHRA PRADESH,ANANTPUR,KUDAIR,NA,AGRICULTURE,Others,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather,"మీ ప్రాంతంలో వాతావరణం ఎండ, మబ్బులుగా ఉంటుంది , వర్షం పడే అవకాశం లేదు.",2024-03-09T15:56:31.36,2024,3
ANDHRA PRADESH,ANANTPUR,URAVAKONDA,NA,AGRICULTURE,Others,Others,Market Information,Farmer asked query on Mandi details,#NAME?,2024-03-09T16:28:16.46,2024,3
ANDHRA PRADESH,ANANTPUR,URAVAKONDA,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,FARMER ASKED QUERY ON 13-0-45 DOSAGE,"RECOMMENDED TO SPRAY POTASSIUM NITRATE 13-0-45  5 GRAMS/1 LITER OF WATER (1KG/ACRE/200 LT OF WATER)
పొటాషియం  నైట్రేట్  13-0-45  5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (కేజీ/ఎకరానికి)  
",2024-03-09T18:42:48.497,2024,3
ANDHRA PRADESH,ANANTPUR,SOMANDEPALLE,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME
","PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER 
దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి
",2024-03-09T19:37:04.863,2024,3
ANDHRA PRADESH,ANANTPUR,CHENNEKOTHAPALLE,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.
",2024-03-09T20:31:30.207,2024,3
ANDHRA PRADESH,ANANTPUR,PEDDAPAPPUR,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,farmer asked query on cotton price,"                                                                         Min Price	Modal Price	Max Price                                                              
ANDHRA PRADESH	ADONI	COTTON	      4,016	             7,599	         7,733",2024-03-10T09:32:07.213,2024,3
ANDHRA PRADESH,ANANTPUR,PEDDAPAPPUR,NA,AGRICULTURE,Others,Cotton (Kapas),Weather,Farmer asked query on Weather,"మీ ప్రాంతం లో ఈ  రోజు వాతావరణం ఎండా మబ్బులుగా ఉంటుంది, వర్షం పడే అవకాశం లేదు.",2024-03-10T09:34:35.123,2024,3
ANDHRA PRADESH,ANANTPUR,RAYADURG,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Market Information,farmer asked query on ground nut market price ?,"ground nut market price -7,099",2024-03-10T17:18:31.473,2024,3
